message_id,device_id,timestamp,latitude,longitude,altitude_m,co2_ppm,tvoc_ppb,ch4_ppm,no2_ppb,n2o_ppb,air_temperature_c,air_humidity_percent,air_pressure_hpa,cloud_cover_percent,wind_speed_kmh,light_lux,soil_moisture_percent,soil_temperature_c,soil_ec_ms_cm,soil_ph,soil_n_mg_kg,soil_p_mg_kg,soil_k_mg_kg,battery_voltage,battery_percent,rssi_dbm,node_status,sensor_status
MSG-AGRISENSE-CC-003-1769608800000,AGRISENSE-CC-003,2026-01-28T21:00:00+07:00,-6.84154,107.9021,483.0,431.49,130.16,1.972,21.15,330.16,20.29,64.1,956.3,59.0,15.62,4720.0,44.1,20.29,1.24,6.52,167,40,229,11.51,4,-71,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769612400000,AGRISENSE-CC-003,2026-01-28T22:00:00+07:00,-6.84154,107.9021,483.0,432.72,131.64,2.428,22.06,331.06,20.34,62.8,956.3,57.8,15.55,3740.0,43.3,20.23,1.22,6.52,166,40,228,11.51,4,-75,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769616000000,AGRISENSE-CC-003,2026-01-28T23:00:00+07:00,-6.84154,107.9021,483.0,432.11,130.23,1.837,21.97,330.46,20.52,62.9,956.3,57.6,14.98,3074.0,44.2,20.09,1.22,6.5,166,40,229,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769619600000,AGRISENSE-CC-003,2026-01-29T00:00:00+07:00,-6.84154,107.9021,483.0,432.1,126.23,2.186,22.56,330.22,20.76,64.2,956.3,59.4,14.13,2101.0,46.4,20.3,1.25,6.48,168,41,232,11.51,4,-87,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769623200000,AGRISENSE-CC-003,2026-01-29T01:00:00+07:00,-6.84154,107.9021,483.0,431.44,123.3,1.644,21.58,330.44,20.62,66.6,956.3,61.6,12.76,1521.0,47.9,20.29,1.28,6.48,169,41,235,11.52,4,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769626800000,AGRISENSE-CC-003,2026-01-29T02:00:00+07:00,-6.84154,107.9021,483.0,433.19,118.48,1.671,21.56,331.59,20.76,69.6,956.3,63.9,11.18,1400.0,51.2,20.44,1.34,6.46,172,41,240,11.51,4,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769630400000,AGRISENSE-CC-003,2026-01-29T03:00:00+07:00,-6.84154,107.9021,483.0,431.4,113.1,2.431,22.81,332.29,20.67,72.5,956.3,67.5,10.71,1420.0,55.0,20.51,1.38,6.43,175,40,247,11.5,4,-83,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769634000000,AGRISENSE-CC-003,2026-01-29T04:00:00+07:00,-6.84154,107.9021,483.0,433.21,107.96,2.42,24.04,333.72,20.7,75.5,956.3,70.9,11.29,917.0,58.1,20.47,1.42,6.41,178,40,252,11.52,5,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769637600000,AGRISENSE-CC-003,2026-01-29T05:00:00+07:00,-6.84154,107.9021,483.0,433.24,102.69,1.657,21.82,334.72,20.69,78.5,956.3,74.0,12.35,320.0,61.5,20.51,1.47,6.39,181,40,257,11.51,4,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769641200000,AGRISENSE-CC-003,2026-01-29T06:00:00+07:00,-6.84154,107.9021,483.0,433.74,98.45,2.43,22.41,335.78,20.77,81.5,956.3,77.1,13.22,280.0,64.1,20.5,1.52,6.37,184,40,262,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769644800000,AGRISENSE-CC-003,2026-01-29T07:00:00+07:00,-6.84154,107.9021,483.0,433.22,97.31,2.413,21.1,336.8,20.56,84.5,956.3,81.4,14.33,443.0,66.9,20.52,1.54,6.34,186,39,266,11.5,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769648400000,AGRISENSE-CC-003,2026-01-29T08:00:00+07:00,-6.84154,107.9021,483.0,433.77,93.47,1.863,21.55,337.86,20.89,87.5,956.3,83.2,15.06,1338.0,69.0,20.48,1.56,6.33,188,39,270,11.51,4,-88,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769652000000,AGRISENSE-CC-003,2026-01-29T09:00:00+07:00,-6.84154,107.9021,483.0,431.54,90.02,2.344,21.49,338.28,20.49,90.3,956.3,84.8,15.46,2924.0,69.9,20.54,1.54,6.32,188,40,271,11.51,4,-72,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769655600000,AGRISENSE-CC-003,2026-01-29T10:00:00+07:00,-6.84154,107.9021,483.0,434.25,89.95,2.057,22.07,338.43,20.88,91.6,956.3,85.5,15.83,4256.0,70.4,20.49,1.58,6.3,189,39,272,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769659200000,AGRISENSE-CC-003,2026-01-29T11:00:00+07:00,-6.84154,107.9021,483.0,434.05,93.08,1.667,21.24,338.16,20.54,91.5,956.3,84.8,15.33,6815.0,69.5,20.47,1.55,6.31,188,39,270,11.52,5,-79,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769662800000,AGRISENSE-CC-003,2026-01-29T12:00:00+07:00,-6.84154,107.9021,483.0,432.92,95.43,2.431,19.9,338.33,20.89,90.2,956.3,83.5,14.3,10200.0,68.7,20.48,1.55,6.32,188,39,270,11.53,5,-56,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769666400000,AGRISENSE-CC-003,2026-01-29T13:00:00+07:00,-6.84154,107.9021,483.0,433.57,98.8,1.702,20.21,337.84,20.55,87.9,956.3,81.9,13.42,12558.0,66.5,20.49,1.49,6.33,186,39,266,11.54,5,-81,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769670000000,AGRISENSE-CC-003,2026-01-29T14:00:00+07:00,-6.84154,107.9021,483.0,431.04,103.44,1.667,21.24,336.91,20.81,84.9,956.3,79.7,11.93,14492.0,63.7,20.32,1.44,6.37,183,40,261,11.54,5,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769673600000,AGRISENSE-CC-003,2026-01-29T15:00:00+07:00,-6.84154,107.9021,483.0,431.79,105.61,1.648,20.65,335.8,20.59,81.9,956.3,76.7,11.56,15239.0,60.9,20.26,1.42,6.39,181,40,257,11.54,6,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769677200000,AGRISENSE-CC-003,2026-01-29T16:00:00+07:00,-6.84154,107.9021,483.0,433.15,110.19,2.422,21.57,334.44,20.66,78.9,956.3,73.5,11.67,14818.0,57.7,20.12,1.38,6.43,179,40,252,11.54,5,-71,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769680800000,AGRISENSE-CC-003,2026-01-29T17:00:00+07:00,-6.84154,107.9021,483.0,433.38,114.08,2.42,21.73,332.89,20.29,75.9,956.3,70.9,12.25,12972.0,55.3,20.11,1.33,6.45,177,40,249,11.53,5,-54,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769684400000,AGRISENSE-CC-003,2026-01-29T18:00:00+07:00,-6.84154,107.9021,483.0,432.1,119.2,2.032,21.7,331.25,20.35,72.9,956.3,66.7,13.21,10733.0,51.7,20.09,1.27,6.48,174,40,243,11.53,5,-74,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769688000000,AGRISENSE-CC-003,2026-01-29T19:00:00+07:00,-6.84154,107.9021,483.0,433.54,123.6,1.644,21.07,330.06,20.16,69.9,956.3,63.4,14.02,8243.0,48.7,20.06,1.24,6.51,171,40,238,11.52,4,-79,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769691600000,AGRISENSE-CC-003,2026-01-29T20:00:00+07:00,-6.84154,107.9021,483.0,431.64,125.76,2.42,22.19,331.08,20.26,66.9,956.3,61.4,14.96,5997.0,46.5,20.1,1.23,6.53,169,41,235,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769695200000,AGRISENSE-CC-003,2026-01-29T21:00:00+07:00,-6.84154,107.9021,483.0,434.6,129.49,1.661,22.58,330.11,20.22,64.2,956.3,59.6,15.47,4505.0,45.0,20.09,1.21,6.55,168,40,232,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769698800000,AGRISENSE-CC-003,2026-01-29T22:00:00+07:00,-6.84154,107.9021,483.0,434.09,129.07,2.242,21.34,330.64,20.44,62.9,956.3,57.6,15.47,3689.0,44.7,20.1,1.22,6.56,167,40,231,11.51,4,-62,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769702400000,AGRISENSE-CC-003,2026-01-29T23:00:00+07:00,-6.84154,107.9021,483.0,433.17,126.46,1.638,22.37,330.05,20.45,63.0,956.3,57.9,15.33,2712.0,44.9,20.07,1.22,6.53,167,40,231,11.51,4,-87,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769706000000,AGRISENSE-CC-003,2026-01-30T00:00:00+07:00,-6.84154,107.9021,483.0,431.94,124.14,2.02,23.4,330.4,20.81,64.3,956.3,59.0,14.7,2075.0,46.5,20.28,1.25,6.53,168,40,233,11.51,4,-84,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769709600000,AGRISENSE-CC-003,2026-01-30T01:00:00+07:00,-6.84154,107.9021,483.0,432.14,120.77,1.691,23.27,330.69,20.6,66.7,956.3,60.8,13.33,1444.0,48.8,20.32,1.27,6.51,170,40,237,11.51,4,-74,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769713200000,AGRISENSE-CC-003,2026-01-30T02:00:00+07:00,-6.84154,107.9021,483.0,432.05,115.92,2.429,23.87,331.67,20.77,69.7,956.3,64.0,11.72,1336.0,51.9,20.44,1.29,6.47,172,40,241,11.51,4,-74,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769716800000,AGRISENSE-CC-003,2026-01-30T03:00:00+07:00,-6.84154,107.9021,483.0,434.53,109.61,1.992,23.59,332.62,20.64,72.8,956.3,65.6,11.24,1519.0,55.6,20.57,1.34,6.42,175,40,247,11.51,4,-63,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769720400000,AGRISENSE-CC-003,2026-01-30T04:00:00+07:00,-6.84154,107.9021,483.0,434.58,105.46,2.424,23.39,333.76,20.76,75.7,956.3,69.5,11.48,1335.0,59.2,20.4,1.42,6.4,178,39,253,11.51,4,-86,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769724000000,AGRISENSE-CC-003,2026-01-30T05:00:00+07:00,-6.84154,107.9021,483.0,434.78,100.85,2.305,22.27,335.21,20.59,78.8,956.3,72.8,12.48,925.0,62.4,20.64,1.45,6.36,181,39,258,11.51,4,-53,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769727600000,AGRISENSE-CC-003,2026-01-30T06:00:00+07:00,-6.84154,107.9021,483.0,431.74,99.61,1.671,22.07,336.1,20.78,81.8,956.3,76.2,13.44,884.0,65.2,20.38,1.48,6.33,185,39,263,11.51,4,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769731200000,AGRISENSE-CC-003,2026-01-30T07:00:00+07:00,-6.84154,107.9021,483.0,432.27,95.2,2.418,22.03,336.84,20.66,84.7,956.3,80.1,14.4,1279.0,67.3,20.67,1.52,6.32,187,39,266,11.51,4,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769734800000,AGRISENSE-CC-003,2026-01-30T08:00:00+07:00,-6.84154,107.9021,483.0,431.14,92.84,1.662,21.88,337.31,20.76,87.8,956.3,83.0,15.24,1898.0,69.0,20.37,1.55,6.31,189,39,269,11.51,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769738400000,AGRISENSE-CC-003,2026-01-30T09:00:00+07:00,-6.84154,107.9021,483.0,432.79,93.52,2.423,20.96,337.57,20.65,90.5,956.3,85.1,15.69,2406.0,69.6,20.65,1.55,6.31,189,39,271,11.51,4,-87,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769742000000,AGRISENSE-CC-003,2026-01-30T10:00:00+07:00,-6.84154,107.9021,483.0,431.77,91.16,1.665,20.71,337.88,20.69,91.8,956.3,86.0,15.65,3865.0,69.7,20.38,1.55,6.32,189,39,271,11.51,4,-84,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769745600000,AGRISENSE-CC-003,2026-01-30T11:00:00+07:00,-6.84154,107.9021,483.0,431.77,89.7,1.667,21.06,338.25,20.75,91.7,956.3,85.1,15.08,7121.0,69.4,20.62,1.56,6.32,189,39,272,11.51,4,-71,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769749200000,AGRISENSE-CC-003,2026-01-30T12:00:00+07:00,-6.84154,107.9021,483.0,431.38,91.71,2.419,21.49,338.26,20.63,90.4,956.3,83.4,14.07,10780.0,68.7,20.35,1.56,6.32,189,39,271,11.52,5,-83,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769752800000,AGRISENSE-CC-003,2026-01-30T13:00:00+07:00,-6.84154,107.9021,483.0,431.69,95.75,1.784,21.85,337.66,20.79,88.1,956.3,80.2,13.09,14022.0,65.5,20.6,1.5,6.35,185,40,266,11.52,5,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769756400000,AGRISENSE-CC-003,2026-01-30T14:00:00+07:00,-6.84154,107.9021,483.0,431.59,100.75,2.412,21.55,336.75,20.52,85.1,956.3,78.4,11.58,15190.0,63.0,20.2,1.48,6.37,183,40,262,11.53,5,-85,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769760000000,AGRISENSE-CC-003,2026-01-30T15:00:00+07:00,-6.84154,107.9021,483.0,434.08,104.09,2.421,21.87,335.4,20.84,82.1,956.3,74.8,11.39,16140.0,59.6,20.31,1.41,6.41,180,40,256,11.54,5,-85,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769763600000,AGRISENSE-CC-003,2026-01-30T16:00:00+07:00,-6.84154,107.9021,483.0,430.98,108.25,2.303,21.63,334.66,20.47,79.1,956.3,72.0,11.9,15729.0,56.8,20.15,1.36,6.43,177,40,252,11.53,5,-65,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769767200000,AGRISENSE-CC-003,2026-01-30T17:00:00+07:00,-6.84154,107.9021,483.0,434.03,114.1,1.715,21.75,333.3,20.47,76.1,956.3,69.6,12.64,13588.0,54.0,20.13,1.33,6.46,175,40,246,11.53,5,-68,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769770800000,AGRISENSE-CC-003,2026-01-30T18:00:00+07:00,-6.84154,107.9021,483.0,431.66,119.11,1.924,22.68,331.67,20.29,73.0,956.3,67.1,13.41,11432.0,50.6,20.06,1.27,6.49,172,40,241,11.51,4,-81,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769774400000,AGRISENSE-CC-003,2026-01-30T19:00:00+07:00,-6.84154,107.9021,483.0,431.25,121.97,2.419,22.27,330.44,20.24,70.0,956.3,65.0,14.32,8542.0,48.2,20.06,1.23,6.51,170,40,236,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769778000000,AGRISENSE-CC-003,2026-01-30T20:00:00+07:00,-6.84154,107.9021,483.0,436.17,125.1,1.625,21.36,331.43,20.31,67.0,956.3,62.5,15.12,6376.0,45.1,20.14,1.24,6.52,167,41,231,11.52,5,-55,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769781600000,AGRISENSE-CC-003,2026-01-30T21:00:00+07:00,-6.84154,107.9021,483.0,432.07,127.64,2.428,21.66,330.18,20.3,64.3,956.3,60.7,15.46,5106.0,44.4,20.19,1.21,6.54,166,41,229,11.51,4,-84,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769785200000,AGRISENSE-CC-003,2026-01-30T22:00:00+07:00,-6.84154,107.9021,483.0,431.47,128.12,1.697,21.86,330.67,20.4,63.0,956.3,60.0,15.42,3473.0,44.1,20.18,1.21,6.54,166,41,229,11.51,4,-57,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769788800000,AGRISENSE-CC-003,2026-01-30T23:00:00+07:00,-6.84154,107.9021,483.0,432.79,126.79,2.424,21.79,330.16,20.5,63.1,956.3,60.1,15.26,2512.0,45.1,20.05,1.23,6.53,167,40,231,11.51,4,-89,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769792400000,AGRISENSE-CC-003,2026-01-31T00:00:00+07:00,-6.84154,107.9021,483.0,432.3,122.02,1.962,22.01,330.23,20.77,64.4,956.3,60.7,14.23,1462.0,46.2,20.34,1.21,6.52,167,41,231,11.51,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769796000000,AGRISENSE-CC-003,2026-01-31T01:00:00+07:00,-6.84154,107.9021,483.0,432.17,119.17,1.96,22.17,330.43,20.6,66.7,956.4,61.5,13.07,1249.0,48.8,20.28,1.26,6.5,169,40,235,11.51,4,-61,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769799600000,AGRISENSE-CC-003,2026-01-31T02:00:00+07:00,-6.84154,107.9021,483.0,432.64,114.81,1.648,22.63,331.62,20.86,69.7,956.3,64.2,11.28,731.0,52.1,20.47,1.32,6.47,173,40,242,11.52,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769803200000,AGRISENSE-CC-003,2026-01-31T03:00:00+07:00,-6.84154,107.9021,483.0,431.95,110.03,2.433,22.64,332.77,20.51,72.7,956.3,66.2,10.94,745.0,55.2,20.57,1.37,6.45,176,40,246,11.51,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769806800000,AGRISENSE-CC-003,2026-01-31T04:00:00+07:00,-6.84154,107.9021,483.0,431.07,104.08,1.783,22.81,334.22,20.84,75.8,956.3,68.6,11.23,988.0,58.3,20.4,1.41,6.43,179,40,252,11.51,4,-79,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769810400000,AGRISENSE-CC-003,2026-01-31T05:00:00+07:00,-6.84154,107.9021,483.0,432.78,100.17,1.654,22.92,335.11,20.61,78.7,956.3,72.4,12.09,562.0,61.1,20.64,1.43,6.42,181,39,256,11.51,4,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769814000000,AGRISENSE-CC-003,2026-01-31T06:00:00+07:00,-6.84154,107.9021,483.0,432.01,98.49,1.819,22.35,336.16,20.8,81.8,956.3,76.0,12.99,176.0,64.1,20.35,1.45,6.4,183,39,261,11.51,4,-51,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769817600000,AGRISENSE-CC-003,2026-01-31T07:00:00+07:00,-6.84154,107.9021,483.0,432.2,96.02,1.841,21.72,337.12,20.62,84.8,956.3,79.8,14.02,552.0,66.8,20.66,1.47,6.37,186,39,266,11.51,4,-56,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769821200000,AGRISENSE-CC-003,2026-01-31T08:00:00+07:00,-6.84154,107.9021,483.0,431.41,93.74,2.18,20.64,338.07,20.73,87.8,956.3,82.5,14.72,1074.0,69.5,20.27,1.51,6.33,188,39,269,11.51,4,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769824800000,AGRISENSE-CC-003,2026-01-31T09:00:00+07:00,-6.84154,107.9021,483.0,431.61,91.36,1.663,22.14,338.22,20.63,90.4,956.3,83.2,15.4,3022.0,70.2,20.74,1.52,6.33,189,39,271,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769828400000,AGRISENSE-CC-003,2026-01-31T10:00:00+07:00,-6.84154,107.9021,483.0,431.28,91.15,1.658,21.44,338.56,20.83,91.8,956.3,85.1,15.32,3883.0,71.0,20.26,1.54,6.31,190,39,272,11.51,4,-61,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769832000000,AGRISENSE-CC-003,2026-01-31T11:00:00+07:00,-6.84154,107.9021,483.0,431.15,92.37,2.434,21.11,338.47,20.51,91.7,956.3,84.8,14.99,6435.0,70.7,20.75,1.51,6.33,189,39,272,11.52,4,-88,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769835600000,AGRISENSE-CC-003,2026-01-31T12:00:00+07:00,-6.84154,107.9021,483.0,432.58,93.68,2.42,21.44,338.36,20.96,90.5,956.3,83.2,14.39,10125.0,68.9,20.22,1.48,6.35,188,39,269,11.52,5,-80,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769839200000,AGRISENSE-CC-003,2026-01-31T13:00:00+07:00,-6.84154,107.9021,483.0,432.16,95.31,2.06,22.55,337.64,20.52,88.1,956.3,80.5,13.23,13521.0,66.5,20.62,1.47,6.36,186,39,266,11.53,5,-55,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769842800000,AGRISENSE-CC-003,2026-01-31T14:00:00+07:00,-6.84154,107.9021,483.0,431.7,100.37,1.788,22.54,337.03,20.89,85.2,956.3,78.3,11.82,14889.0,63.8,20.3,1.43,6.39,184,40,262,11.53,5,-70,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769846400000,AGRISENSE-CC-003,2026-01-31T15:00:00+07:00,-6.84154,107.9021,483.0,433.78,106.78,1.916,22.78,335.91,20.51,82.3,956.3,76.5,11.33,15234.0,61.1,20.33,1.41,6.41,182,40,258,11.54,5,-55,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769850000000,AGRISENSE-CC-003,2026-01-31T16:00:00+07:00,-6.84154,107.9021,483.0,431.46,109.34,2.41,21.76,334.12,20.77,79.2,956.3,72.8,12.06,14531.0,57.0,20.14,1.36,6.44,178,40,252,11.54,6,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769853600000,AGRISENSE-CC-003,2026-01-31T17:00:00+07:00,-6.84154,107.9021,483.0,432.03,113.82,2.093,22.14,332.6,20.39,76.2,956.3,69.0,12.89,13853.0,52.9,20.13,1.3,6.46,174,40,246,11.54,5,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769857200000,AGRISENSE-CC-003,2026-01-31T18:00:00+07:00,-6.84154,107.9021,483.0,432.38,117.54,1.635,22.31,331.09,20.32,73.1,956.3,66.4,13.71,10789.0,50.0,20.1,1.25,6.48,171,40,241,11.52,5,-79,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769860800000,AGRISENSE-CC-003,2026-01-31T19:00:00+07:00,-6.84154,107.9021,483.0,431.03,122.03,2.42,21.78,330.35,20.17,70.1,956.3,63.2,14.45,7993.0,47.1,20.11,1.24,6.51,169,40,236,11.52,4,-54,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769864400000,AGRISENSE-CC-003,2026-01-31T20:00:00+07:00,-6.84154,107.9021,483.0,434.62,126.6,2.414,22.05,330.98,20.34,67.1,956.3,60.0,15.24,6005.0,45.0,20.14,1.25,6.52,166,40,231,11.51,4,-61,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769868000000,AGRISENSE-CC-003,2026-01-31T21:00:00+07:00,-6.84154,107.9021,483.0,431.64,128.44,1.82,23.22,330.56,20.2,64.4,956.3,59.5,15.75,4871.0,43.3,20.11,1.23,6.54,165,40,228,11.51,4,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769871600000,AGRISENSE-CC-003,2026-01-31T22:00:00+07:00,-6.84154,107.9021,483.0,432.72,128.38,2.202,23.53,330.68,20.49,63.1,956.3,57.9,15.91,3643.0,43.2,20.09,1.23,6.54,165,40,229,11.51,4,-89,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769875200000,AGRISENSE-CC-003,2026-01-31T23:00:00+07:00,-6.84154,107.9021,483.0,432.26,126.9,1.63,22.59,330.36,20.51,63.2,956.3,58.5,15.43,3016.0,44.0,20.16,1.23,6.53,165,40,230,11.51,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769878800000,AGRISENSE-CC-003,2026-02-01T00:00:00+07:00,-6.84154,107.9021,483.0,431.54,125.06,1.647,23.17,330.21,20.74,64.5,956.3,60.4,14.51,2232.0,45.5,20.29,1.23,6.52,167,40,231,11.51,4,-63,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769882400000,AGRISENSE-CC-003,2026-02-01T01:00:00+07:00,-6.84154,107.9021,483.0,434.13,120.52,1.636,22.67,330.59,20.68,66.8,956.3,62.0,13.58,1957.0,48.3,20.37,1.28,6.5,169,40,235,11.52,4,-69,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769886000000,AGRISENSE-CC-003,2026-02-01T02:00:00+07:00,-6.84154,107.9021,483.0,433.61,116.38,2.22,22.02,331.73,20.69,69.8,956.3,64.6,11.81,1567.0,51.0,20.42,1.32,6.48,171,40,240,11.51,4,-86,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769889600000,AGRISENSE-CC-003,2026-02-01T03:00:00+07:00,-6.84154,107.9021,483.0,433.25,110.62,1.653,22.06,332.91,20.73,72.8,956.3,68.3,11.3,766.0,55.0,20.57,1.35,6.44,175,40,246,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769893200000,AGRISENSE-CC-003,2026-02-01T04:00:00+07:00,-6.84154,107.9021,483.0,432.51,105.7,1.662,22.49,334.25,20.68,75.8,956.3,70.7,11.59,735.0,58.7,20.39,1.41,6.42,178,40,252,11.51,4,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769896800000,AGRISENSE-CC-003,2026-02-01T05:00:00+07:00,-6.84154,107.9021,483.0,432.62,102.48,1.831,21.32,335.06,20.68,78.8,956.3,73.8,12.61,797.0,62.1,20.64,1.47,6.41,181,40,258,11.51,4,-62,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769900400000,AGRISENSE-CC-003,2026-02-01T06:00:00+07:00,-6.84154,107.9021,483.0,433.15,99.48,2.046,21.86,335.98,20.74,81.8,956.3,77.1,13.55,1074.0,64.7,20.29,1.47,6.38,183,40,261,11.51,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769904000000,AGRISENSE-CC-003,2026-02-01T07:00:00+07:00,-6.84154,107.9021,483.0,431.2,97.32,1.657,20.81,337.09,20.63,84.8,956.3,81.1,14.5,1070.0,67.7,20.69,1.54,6.37,187,39,266,11.51,4,-74,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769907600000,AGRISENSE-CC-003,2026-02-01T08:00:00+07:00,-6.84154,107.9021,483.0,432.56,92.88,1.766,21.61,337.69,20.82,87.8,956.3,83.7,15.48,1562.0,69.6,20.33,1.57,6.35,188,39,270,11.51,4,-51,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769911200000,AGRISENSE-CC-003,2026-02-01T09:00:00+07:00,-6.84154,107.9021,483.0,436.0,89.78,2.42,20.21,338.47,20.56,90.6,956.3,84.5,15.81,3030.0,70.6,20.67,1.57,6.32,189,39,271,11.51,4,-63,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-003-1769914800000,AGRISENSE-CC-003,2026-02-01T10:00:00+07:00,-6.84154,107.9021,483.0,434.59,89.53,2.389,21.64,338.63,20.89,92.0,956.3,84.6,15.72,5096.0,71.3,20.34,1.56,6.32,189,39,273,11.51,4,-80,online,dummy_api_weather_airquality
